,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
87,0.42064960797627765,0.00136117293980414,0.3344939549763997,0.0007733981281738192,1000000.0,10.0,"{'C': 1000000.0, 'gamma': 10.0}",0.01752368127656534,-0.05146704283865655,0.012751976881545724,-0.007063794893515163,0.03145821155932252,61
88,0.42266615231831867,0.0024010717163503257,0.33787743250528973,0.0006096004647029281,1000000.0,100.0,"{'C': 1000000.0, 'gamma': 100.0}",0.017518972368781305,-0.05146643327347089,0.012758857508419097,-0.007062867798756829,0.03145814302128437,56
89,0.4471133550008138,0.011111403593741884,0.34633223215738934,0.009333369819691677,1000000.0,1000.0,"{'C': 1000000.0, 'gamma': 1000.0}",0.017518972368781305,-0.05146643327347089,0.012758857508419097,-0.007062867798756829,0.03145814302128437,56
90,59.9858713944753,28.46252541149548,0.3357870578765869,0.007637402987921586,10000000.0,1e-05,"{'C': 10000000.0, 'gamma': 1e-05}",-99.90645420202375,-142.0643393963428,-197.60685422246186,-146.52588260694282,40.01059082212645,99
91,72.7874128818512,6.685390791492651,0.41841896375020343,0.10112419554375421,10000000.0,0.0001,"{'C': 10000000.0, 'gamma': 0.0001}",-10.874440254581954,-27.52938286549279,-26.03415893933859,-21.479327353137776,7.523591625776119,98
92,2.6962291399637857,0.1811327990525364,0.4975752830505371,0.02848472490018749,10000000.0,0.001,"{'C': 10000000.0, 'gamma': 0.001}",-0.23067493891682056,-0.5380388260753923,-0.5238966506182934,-0.4308701385368354,0.1416770711744095,95
93,0.7171347935994467,0.10512373355208081,0.5201044877370199,0.08501649916690052,10000000.0,0.01,"{'C': 10000000.0, 'gamma': 0.01}",0.008064718881608646,-0.08638932873004102,-0.24232361643993272,-0.1068827420961217,0.10324264173882788,88
94,0.6108484268188477,0.10831776592162852,0.5282866160074869,0.01906976244687972,10000000.0,0.1,"{'C': 10000000.0, 'gamma': 0.1}",0.10263369586500681,0.0818874125425092,0.05337637398326478,0.07929916079692693,0.020192328990060685,19
95,0.5560073057810465,0.027468962506419916,0.4529711405436198,0.038128770215379734,10000000.0,1.0,"{'C': 10000000.0, 'gamma': 1.0}",0.01824155730359589,-0.04178975678916075,0.027161088274919143,0.001204296263118095,0.030618686631790994,47
96,0.602738618850708,0.017184938833886738,0.5742854277292887,0.021616073491977247,10000000.0,10.0,"{'C': 10000000.0, 'gamma': 10.0}",0.01752270080294671,-0.05146615704542712,0.012757826619199553,-0.007061876541093619,0.03145876774263294,52
97,0.6384102503458658,0.01220658465144253,0.4972664515177409,0.025465975426702724,10000000.0,100.0,"{'C': 10000000.0, 'gamma': 100.0}",0.01751417527995769,-0.05146444127006089,0.012757581453754496,-0.007064228178782901,0.031455688283891656,65
98,0.6550050576527914,0.0852301747514849,0.49272958437601727,0.023755044797764767,10000000.0,1000.0,"{'C': 10000000.0, 'gamma': 1000.0}",0.01751417527995769,-0.05146444127006089,0.012757581453754496,-0.007064228178782901,0.031455688283891656,65
