canonical_smiles,molecule_chembl_id,standard_value
N#Cc1cc(Cn2cncn2)ccc1-c1ccc(OS(N)(=O)=O)cc1,CHEMBL609618,284.0
NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,CHEMBL286738,300.0
N#Cc1cc(Cn2cncn2)ccc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,CHEMBL598211,571.0
N#Cc1ccc(Cn2cncn2)cc1-c1ccccc1,CHEMBL592852,0.2
N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)cc1,CHEMBL597606,0.2
N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)c(Cl)c1,CHEMBL597808,0.15
N#Cc1ccc(Cn2cncn2)cc1-c1ccc(Cl)c(O)c1,CHEMBL599864,0.22
N#Cc1ccc(-c2cccc(O)c2)cc1Cn1cncn1,CHEMBL589247,14.4
N#Cc1ccc(-c2ccc(O)c(Cl)c2)cc1Cn1cncn1,CHEMBL609332,74.0
N#Cc1cc(Cn2cncn2)cc(-c2ccccc2)c1,CHEMBL599455,29.3
N#Cc1cc(Cn2cncn2)cc(-c2ccc(F)cc2)c1,CHEMBL599456,19.0
N#Cc1ccc(-c2cc(C#N)cc(Cn3cncn3)c2)cc1,CHEMBL609333,52.0
N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,CHEMBL601840,112.0
N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,CHEMBL598846,24.0
c1ccc(-c2cccc(Cn3cncn3)c2)cc1,CHEMBL598847,210.0
N#Cc1cc(Cn2cncn2)ccc1-c1ccccc1,CHEMBL608153,4.6
N#Cc1cc(Cn2cncn2)ccc1-c1ccc(O)cc1,CHEMBL607855,920.0
N#Cc1cc(Cn2cncn2)ccc1-c1ccc(O)c(Cl)c1,CHEMBL598020,380.0
N#Cc1ccc(Cn2cncn2)c(-c2ccccc2)c1,CHEMBL589738,1.7
N#Cc1ccc(Cn2cncn2)c(-c2ccc(O)c(Cl)c2)c1,CHEMBL598223,0.8
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccccc2)c1,CHEMBL598224,0.5
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,CHEMBL605418,6.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,CHEMBL597416,0.1
N#Cc1ccc(Cn2cncn2)cc1-c1cccc(Cl)c1,CHEMBL589974,0.22
O=C(OC[C@H](O)[C@H](O)COC(=O)/C(Cc1ccc(O)cc1)=N\O)/C(Cc1ccc(O)cc1)=N\O,CHEMBL1088570,100000.0
Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,CHEMBL224060,1.38
O=c1c(C(c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,CHEMBL516643,2.3
N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,CHEMBL29482,3.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,5.0
Cn1c(=O)sc2cc(C(c3ccccc3)n3ccnc3)ccc21,CHEMBL1097041,13.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CHEMBL1399,15.0
O=c1cc(-c2ccccc2)oc2c1ccc1cccc(O)c12,CHEMBL1097042,20.0
CCn1c(C)c(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,CHEMBL1097043,32.0
O=C1/C(=C\c2cccnc2)C(c2ccc(OC(F)(F)F)cc2)n2cccc21,CHEMBL1095413,40.0
COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,CHEMBL294361,61.0
Fc1ccc(-n2cc(Cn3ccnc3)c3ccccc32)cc1,CHEMBL1094426,71.8
c1ccc(C2(n3ccnc3)c3ccccc3-c3ccccc32)cc1,CHEMBL223874,74.0
O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccc(-c4ccccc4)cc3)ccc12,CHEMBL1094427,85.0
CCn1cc(C(c2ccccc2)n2ccnc2)c2cc(Br)ccc21,CHEMBL1094428,102.0
O=C1/C(=C\c2cccnc2)C(c2ccc(Cl)cc2)Cn2cccc21,CHEMBL1098737,110.0
Fc1ccc2ccc(Cn3ccnc3)cc2c1,CHEMBL1098424,160.0
O=[N+]([O-])c1ccc(CCn2ccnc2)cc1,CHEMBL1098425,160.0
c1cnc2c(c1)C(Cn1ccnc1)CCC2,CHEMBL300109,160.0
CC(C)/C=C/Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,CHEMBL1098426,200.0
Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,CHEMBL389433,5.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,11.5
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL283196,70.0
O=C1c2cccc(O)c2CCC1Cc1ccncc1,CHEMBL93828,200.0
O=C1c2ccc(Oc3ccccc3)cc2OC(SCc2cccnc2)C1c1ccccc1,CHEMBL1096744,210.0
Fc1ccc(CCCn2ccnc2)cc1,CHEMBL214932,310.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL91,600.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CHEMBL28,900.0
COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1OC,CHEMBL1098382,1.0
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,CHEMBL117,1.0
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,1.8
CC1=CC[C@@H]2[C@H]1[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@]2(C)O,CHEMBL1097371,2.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,CHEMBL294878,2.0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CHEMBL9352,2.9
COc1ccc2c(c1)C(N)=C(CC1=CCNC=C1)C2=O,CHEMBL1096024,3.5
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,5.2
COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1,CHEMBL1096439,6.9
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL50,12.0
O=c1cc(-c2ccccc2)oc2ccccc12,CHEMBL275638,8.0
O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,CHEMBL300814,8.7
Clc1ccc(C(c2cc3ccccc3o2)n2ccnc2)cc1,CHEMBL1097980,8.8
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C(=O)C=C(C)[C@@H]12,CHEMBL441260,15.0
Cc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O)cc1C=O,CHEMBL1097763,17.2
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,CHEMBL1097764,55.0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,60.0
C=C1C(=O)O[C@H]2[C@H]1CCC[C@@H]1CC=C(C)[C@H]21,CHEMBL1099308,7.0
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,CHEMBL131921,10.2
COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)COC2=O)cc1OC,CHEMBL1094331,13.7
COc1cc(C(=O)N(C)C)cc(C=O)c1C(=O)c1c(C)cccc1O,CHEMBL1094149,17.2
O=c1cc(-c2ccccc2)oc2cc(O)ccc12,CHEMBL276915,30.5
O=C1OC[C@H](Cc2ccc(O)c(O)c2)[C@H]1Cc1ccc(O)c(O)c1,CHEMBL369471,6.0
O=C1OC[C@H](Cc2ccccc2)[C@H]1Cc1cccc(O)c1,CHEMBL1094154,6.0
O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,CHEMBL9165,200.0
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,CHEMBL52,11.0
O=c1c2ccccc2sc2c(Cn3ccnc3)cccc12,CHEMBL1083353,3.98
O=[N+]([O-])c1ccc(Cn2ccnc2)c(Sc2ccccc2)c1,CHEMBL1085936,5.59
O=[N+]([O-])c1ccc(Cn2ccnc2)c(Oc2ccccc2)c1,CHEMBL1083653,11.45
O=c1c2ccccc2sc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,CHEMBL1083665,16.5
O=c1c2ccccc2oc2c(Cn3ccnc3)cccc12,CHEMBL1083971,17.0
O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,CHEMBL159073,40.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,52.0
O=c1c2ccccc2oc2c(Cn3ccnc3)cc([N+](=O)[O-])cc12,CHEMBL1083663,53.0
O=c1c2cccnc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,CHEMBL1083970,101.0
O=c1c2ccccc2oc2cccc(Cn3ccnc3)c12,CHEMBL1083652,150.0
c1ccc(Oc2ccccc2Cn2ccnc2)cc1,CHEMBL1082760,389.2
O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,CHEMBL350922,390.0
O=c1c2ccccc2oc2c(Cn3ccnc3)c([N+](=O)[O-])ccc12,CHEMBL1083664,1900.0
O=c1c2ccccc2oc2ccc(Cn3ccnc3)cc12,CHEMBL1083354,7900.0
COc1cc(/C=C/c2ccc(N)cc2)cc(OC)c1,CHEMBL324290,590.0
COc1ccc(/C=C/c2ccc(N)cc2)c(OC)c1,CHEMBL1170662,760.0
COc1ccc(/C=C/c2cccc(N)c2)c(OC)c1,CHEMBL1173641,11140.0
COc1ccc(OC)c(/C=C/c2ccc(N)cc2)c1,CHEMBL1173699,1820.0
COc1cccc(/C=C/c2ccc(N)cc2)c1OC,CHEMBL1173700,980.0
COc1ccc(/C=C/c2ccc(N)cc2)cc1OC,CHEMBL1172937,14510.0
COc1cc(/C=C/c2cccc(N)c2)cc(OC)c1OC,CHEMBL1173065,16420.0
COc1cc(/C=C/c2ccc(N)cc2)cc(OC)c1OC,CHEMBL87477,900.0
COc1ccc(/C=C/c2ccc(N)cc2)c(OC)c1OC,CHEMBL1173067,3570.0
COc1cc(/C=C/c2ccc(N)cc2)c(OC)c(OC)c1,CHEMBL1170663,2280.0
Nc1cccc(/C=C/c2ccc3c(c2)OCO3)c1,CHEMBL1173129,21860.0
Nc1ccc(/C=C/c2ccc3c(c2)OCO3)cc1,CHEMBL1173130,8490.0
O=[N+]([O-])c1ccc(/C=C/c2cccc([N+](=O)[O-])c2)cc1,CHEMBL1173131,8330.0
COc1cccc(/C=C/c2ccc(N)cc2)c1,CHEMBL1173573,3080.0
COc1cc(CCc2ccc(N)cc2)cc(OC)c1,CHEMBL1171818,2760.0
COc1ccc(CCc2ccc(N)cc2)cc1OC,CHEMBL1171680,670.0
COc1cc(CCc2ccc(N)cc2)cc(OC)c1OC,CHEMBL86928,2790.0
Nc1ccc(CCc2cccc(N)c2)cc1,CHEMBL1172396,3210.0
Nc1ccc(/C=C/c2cccc(N)c2)cc1,CHEMBL1171628,7470.0
Nc1ccc(/C=C/c2cc(N)cc(N)c2)cc1,CHEMBL1171091,8510.0
CC(=O)Oc1cc(/C=C/c2ccc(N)cc2)cc(OC(C)=O)c1,CHEMBL1172400,2940.0
Nc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL1172402,5000.0
O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1,CHEMBL162549,190.0
Nc1ccc(C(=O)Cn2ccnc2)cc1,CHEMBL162431,1840.0
COc1cc(/C=C(\Cn2ccnc2)c2ccc([N+](=O)[O-])cc2)cc(OC)c1,CHEMBL1170678,70.0
COc1cc(/C=C(\Cn2ccnc2)c2ccc(N)cc2)cc(OC)c1,CHEMBL1170893,36.0
Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,CHEMBL1172882,663.0
CC(C)=C(c1ccncc1)c1ccc(-c2cccc(O)c2)cc1,CHEMBL1173259,12000.0
Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,CHEMBL1173260,1670.0
CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(F)c2)cc1,CHEMBL1173335,5750.0
Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,CHEMBL1172779,2440.0
CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(O)c2)cc1,CHEMBL1172847,9500.0
Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,CHEMBL1171987,2830.0
CC(C)=C(c1ccncc1)c1ccc(-c2cccc(N)c2)cc1,CHEMBL1173326,5060.0
CC(C)=C(c1ccncc1)c1ccc(-c2ccc(N)c(N)c2)cc1,CHEMBL1171991,49500.0
CC(C)=C(c1ccncc1)c1ccc(-c2ccc3cc(O)ccc3c2)cc1,CHEMBL1172842,48700.0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,50000.0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,CHEMBL254328,50000.0
Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1N,CHEMBL1173327,24560.0
Oc1ccc(-c2ccc(C(O)c3ccncc3)cc2)cc1,CHEMBL1215664,3070.0
Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1,CHEMBL1215665,24500.0
Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,CHEMBL1171987,2830.0
Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1N,CHEMBL1173327,25000.0
Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,CHEMBL1172882,663.0
Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,CHEMBL1172779,2440.0
Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,CHEMBL1173260,2693.0
C(=C1\CCc2ccccc21)\c1cccnc1,CHEMBL364080,2040.0
C(=C1/CCc2ccccc21)\c1cccnc1,CHEMBL363621,3550.0
C(=C1\CCCc2ccccc21)\c1cccnc1,CHEMBL193606,6580.0
C(=C1/CCCc2ccccc21)\c1cccnc1,CHEMBL365120,3790.0
Fc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL193997,2540.0
Fc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL383806,2490.0
Clc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL383807,4260.0
Clc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL193652,4050.0
Brc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL194440,7830.0
Brc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL176118,7370.0
COc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL176609,4310.0
COc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL176101,5570.0
COc1ccc2c(c1)CCC/C2=C\c1cccnc1,CHEMBL362441,1130.0
COc1ccc2c(c1)CCC/C2=C/c1cccnc1,CHEMBL176098,4000.0
COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2,CHEMBL366669,980.0
CCOc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL425323,7080.0
CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL176886,7680.0
Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,CHEMBL175550,3930.0
Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2,CHEMBL366570,4600.0
Cc1cccc2c1CC/C2=C\c1cccnc1,CHEMBL368305,4720.0
Cc1cccc2c1CC/C2=C/c1cccnc1,CHEMBL176009,12630.0
Fc1cccc2c1CC/C2=C\c1cccnc1,CHEMBL366490,1810.0
Fc1cccc2c1CC/C2=C/c1cccnc1,CHEMBL176076,180.0
Clc1cccc2c1CC/C2=C\c1cccnc1,CHEMBL176287,130.0
Clc1cccc2c1CC/C2=C/c1cccnc1,CHEMBL369623,230.0
C(=C1\CCc2ccccc21)\c1ccncc1,CHEMBL175962,6700.0
C(=C1/CCc2ccccc21)\c1ccncc1,CHEMBL179149,12730.0
C(=C1\CCCc2ccccc21)\c1ccncc1,CHEMBL360026,650.0
Fc1ccc2c(c1)CC/C2=C\c1ccncc1,CHEMBL424960,1550.0
Fc1ccc2c(c1)CC/C2=C/c1ccncc1,CHEMBL179144,800.0
Clc1ccc2c(c1)CC/C2=C\c1ccncc1,CHEMBL175554,5430.0
Clc1ccc2c(c1)CC/C2=C/c1ccncc1,CHEMBL175799,1990.0
Brc1ccc2c(c1)CC/C2=C\c1ccncc1,CHEMBL366773,3400.0
Brc1ccc2c(c1)CC/C2=C/c1ccncc1,CHEMBL179222,3960.0
COc1ccc2c(c1)CC/C2=C/c1ccncc1,CHEMBL175609,3720.0
COc1ccc2c(c1)CCC/C2=C\c1ccncc1,CHEMBL175979,800.0
COc1ccc2c(c1)CCC/C2=C/c1ccncc1,CHEMBL193496,1010.0
COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,CHEMBL365314,280.0
COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,CHEMBL370281,770.0
COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,CHEMBL193858,90.0
Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,CHEMBL371742,1280.0
Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,CHEMBL192077,1710.0
COc1ccc2c(c1)CC/C2=C\c1cncs1,CHEMBL192155,4330.0
COc1ccc2c(c1)CC/C2=C/c1cncs1,CHEMBL195354,4830.0
Fc1ccc2c(c1)CC/C2=C\c1cncnc1,CHEMBL195248,7450.0
Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12,CHEMBL370530,720.0
Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12,CHEMBL363849,1940.0
C(=C1c2ccccc2-c2ccccc21)c1cccnc1,CHEMBL194928,4810.0
C(=C1c2ccccc2-c2ccccc21)c1ccncc1,CHEMBL383145,2740.0
C(=C(c1ccccc1)c1ccccc1)c1cccnc1,CHEMBL370317,3680.0
CC1C/C(=C/c2cccnc2)c2ccccc21,CHEMBL373074,2800.0
C(=C1\CC(c2ccccc2)c2ccccc21)\c1cccnc1,CHEMBL193555,4060.0
C(=C1\CCc2ccccc21)\c1cccnc1,CHEMBL364080,2041737.94
C(=C1/CCc2ccccc21)\c1cccnc1,CHEMBL363621,3548133.89
C(=C1\CCCc2ccccc21)\c1cccnc1,CHEMBL193606,6576578.37
C(=C1/CCCc2ccccc21)\c1cccnc1,CHEMBL365120,3793149.85
Fc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL193997,2540972.71
Fc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL383806,2488857.32
Clc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL383807,4255984.13
Clc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL193652,4045758.92
Brc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL194440,7834296.43
Brc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL176118,7362070.97
COc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL176609,4305266.1
COc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL176101,5571857.49
COc1ccc2c(c1)CCC/C2=C\c1cccnc1,CHEMBL362441,1129795.91
COc1ccc2c(c1)CCC/C2=C/c1cccnc1,CHEMBL176098,3999447.5
COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2,CHEMBL366669,979489.99
CCOc1ccc2c(c1)CC/C2=C\c1cccnc1,CHEMBL425323,7079457.84
CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,CHEMBL176886,7673614.89
Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,CHEMBL175550,3926449.35
Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2,CHEMBL366570,4602565.74
Cc1cccc2c1CC/C2=C\c1cccnc1,CHEMBL368305,4720630.41
Cc1cccc2c1CC/C2=C/c1cccnc1,CHEMBL176009,12618275.35
Fc1cccc2c1CC/C2=C\c1cccnc1,CHEMBL366490,1811340.09
Fc1cccc2c1CC/C2=C/c1cccnc1,CHEMBL176076,179887.09
Clc1cccc2c1CC/C2=C\c1cccnc1,CHEMBL176287,130016.96
Clc1cccc2c1CC/C2=C/c1cccnc1,CHEMBL369623,230144.18
C(=C1\CCc2ccccc21)\c1ccncc1,CHEMBL175962,6698846.09
C(=C1/CCc2ccccc21)\c1ccncc1,CHEMBL179149,12735030.81
C(=C1\CCCc2ccccc21)\c1ccncc1,CHEMBL360026,650129.69
Fc1ccc2c(c1)CC/C2=C\c1ccncc1,CHEMBL424960,1548816.62
Fc1ccc2c(c1)CC/C2=C/c1ccncc1,CHEMBL179144,799834.26
Clc1ccc2c(c1)CC/C2=C\c1ccncc1,CHEMBL175554,5432503.31
Clc1ccc2c(c1)CC/C2=C/c1ccncc1,CHEMBL175799,1990673.34
Brc1ccc2c(c1)CC/C2=C\c1ccncc1,CHEMBL366773,3396252.73
Brc1ccc2c(c1)CC/C2=C/c1ccncc1,CHEMBL179222,3962780.34
COc1ccc2c(c1)CC/C2=C/c1ccncc1,CHEMBL175609,3723917.06
COc1ccc2c(c1)CCC/C2=C\c1ccncc1,CHEMBL175979,799834.26
COc1ccc2c(c1)CCC/C2=C/c1ccncc1,CHEMBL193496,1009252.89
COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,CHEMBL365314,279898.13
COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,CHEMBL370281,769130.44
COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,CHEMBL193858,89949.76
Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,CHEMBL371742,1279381.3
Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,CHEMBL192077,1710015.32
COc1ccc2c(c1)CC/C2=C\c1cncs1,CHEMBL192155,4325138.31
COc1ccc2c(c1)CC/C2=C/c1cncs1,CHEMBL195354,4830588.02
Fc1ccc2c(c1)CC/C2=C\c1cncnc1,CHEMBL195248,7447319.74
Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12,CHEMBL370530,719448.98
Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12,CHEMBL363849,1940885.88
C(=C1c2ccccc2-c2ccccc21)c1cccnc1,CHEMBL194928,4808393.48
C(=C1c2ccccc2-c2ccccc21)c1ccncc1,CHEMBL383145,2741574.17
C(=C(c1ccccc1)c1ccccc1)c1cccnc1,CHEMBL370317,3681289.74
CC1C/C(=C/c2cccnc2)c2ccccc21,CHEMBL373074,2798981.32
C(=C1\CC(c2ccccc2)c2ccccc21)\c1cccnc1,CHEMBL193555,4064433.29
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C=CCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1629800,225.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C=CCC[C@@]43C)[C@@H]1CC[C@@H]2O,CHEMBL1629801,30000.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@@H]5O[C@@H]5CC[C@]34C)[C@@H]1CCC2=O,CHEMBL1629802,145.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@@H]5O[C@@H]5CC[C@]34C)[C@@H]1CC[C@@H]2O,CHEMBL1629803,6500.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL132530,42.0
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1629804,60.0
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1629805,49.0
C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1629806,190.0
C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1630261,50.0
CCCC(=O)OC1=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CCC1,CHEMBL1630260,1500.0
CCCCCC(=O)OC1=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CCC1,CHEMBL1630262,1800.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(OC(=O)c5ccccc5)CCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1630263,640.0
CC(=O)OC1=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CCC1,CHEMBL1630264,660.0
CC(=O)OC1=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(CO)CCC1,CHEMBL1630265,3600.0
C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630266,1000.0
C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630267,940.0
C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@]43C)[C@@H]1CCC2=O,CHEMBL1630268,280.0
CC(=O)OC1CCC[C@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL1630269,700.0
CC(=O)OC1CCC[C@@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL1630270,1000.0
CC(=O)OC1CCC[C@@]2(CO)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL1630271,11000.0
C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@]43C)[C@@H]1CCC2=O,CHEMBL1630272,860.0
C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630273,6800.0
C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630274,31.0
CO[C@H]1CCC[C@@]2(CO)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL1630275,150000.0
C[C@H]1CCC[C@@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL1630276,1800.0
CC[C@H]1CCC[C@@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL1630277,4500.0
CCC[C@H]1CCC[C@@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL1630278,5500.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)CCC[C@]34C)[C@@H]1CCC2=O,CHEMBL1630279,2400.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)[C@H](O)CC[C@]34C)[C@@H]1CCC2=O,CHEMBL1630280,670.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC(=O)O2,CHEMBL1630909,1850.0
C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@]43C)[C@@H]1CCC2=O,CHEMBL1630910,660.0
